"TIME","LATITUDE","LONGITUDE","TYPE","NR-TAC","NR-PCI","NR-CI","NR-ARFCN","CSI-RSRP","CSI-RSRQ","CSI-SINR","SS-RSRP","SS-RSRQ","SS-SINR","TAC","PCI","ECI","EARFCN","BAND_WIDTH","RSSI","RSRP","RSRQ","SINR","CQI","LAC","CI","RXLEV","ARFCN","BSIC","PSC","UARFCN","NID","BID","SID","CDMADBM","CDMAECIO","EVDODBM","EVDOECIO","EVDOSNR"
"20210917 10:36:59.379","22.588509","113.972675","LTE","","","","","","","","","","","9771","283","224778575","38950","","-71","-96","-3","11.0","","","","","","","","","","","","","","","",""
"20210917 10:36:59.453","22.588507","113.972708","LTE","","","","","","","","","","","9771","283","224778575","38950","","-71","-96","-3","11.0","","","","","","","","","","","","","","","",""
"20210917 10:37:00.483","22.588507","113.972708","LTE","","","","","","","","","","","9771","283","224778575","38950","","-71","-96","-3","11.0","","","","","","","","","","","","","","","",""
"20210917 10:37:00.926","22.588507","113.972708","LTE","","","","","","","","","","","9771","283","224778575","38950","","-71","-96","-3","11.0","","","","","","","","","","","","","","","",""
"20210917 10:37:01.398","22.588516","113.972723","LTE","","","","","","","","","","","9771","283","224778575","38950","","-71","-96","-3","11.0","","","","","","","","","","","","","","","",""
"20210917 10:37:01.574","22.588516","113.972723","LTE","","","","","","","","","","","9771","283","224778575","38950","","-71","-96","-3","11.0","","","","","","","","","","","","","","","",""
"20210917 10:37:02.682","22.588516","113.972723","LTE","","","","","","","","","","","9771","283","224778575","38950","","-71","-96","-3","11.0","","","","","","","","","","","","","","","",""
"20210917 10:37:03.401","22.588525","113.972715","LTE","","","","","","","","","","","9771","283","224778575","38950","","-71","-96","-3","11.0","","","","","","","","","","","","","","","",""
"20210917 10:37:03.806","22.588525","113.972715","LTE","","","","","","","","","","","9771","283","224778575","38950","","-71","-96","-3","11.0","","","","","","","","","","","","","","","",""
"20210917 10:37:03.952","22.588525","113.972715","LTE","","","","","","","","","","","9771","283","224778575","38950","","-71","-96","-3","11.0","","","","","","","","","","","","","","","",""
"20210917 10:37:04.899","22.588525","113.972715","LTE","","","","","","","","","","","9771","283","224778575","38950","","-71","-96","-3","11.0","","","","","","","","","","","","","","","",""
"20210917 10:37:05.393","22.588542","113.972712","LTE","","","","","","","","","","","9771","283","224778575","38950","","-71","-96","-3","11.0","","","","","","","","","","","","","","","",""
"20210917 10:37:06.020","22.588542","113.972712","LTE","","","","","","","","","","","9771","283","224778575","38950","","-71","-96","-3","11.0","","","","","","","","","","","","","","","",""
"20210917 10:37:07.165","22.588542","113.972712","LTE","","","","","","","","","","","9771","283","224778575","38950","","-71","-96","-3","11.0","","","","","","","","","","","","","","","",""
"20210917 10:37:07.421","22.588542","113.972712","LTE","","","","","","","","","","","9771","283","224778575","38950","","-71","-96","-3","11.0","","","","","","","","","","","","","","","",""
"20210917 10:37:08.337","22.588542","113.972712","LTE","","","","","","","","","","","9771","283","224778575","38950","","-71","-96","-3","11.0","","","","","","","","","","","","","","","",""
"20210917 10:37:08.509","22.588542","113.972712","LTE","","","","","","","","","","","9771","283","224778575","38950","","-71","-96","-3","11.0","","","","","","","","","","","","","","","",""
"20210917 10:37:09.435","22.588542","113.972712","LTE","","","","","","","","","","","9771","283","224778575","38950","","-71","-96","-3","11.0","","","","","","","","","","","","","","","",""
"20210917 10:37:09.498","22.588542","113.972712","LTE","","","","","","","","","","","9771","283","224778575","38950","","-71","-96","-3","11.0","","","","","","","","","","","","","","","",""
"20210917 10:37:10.561","22.588542","113.972712","LTE","","","","","","","","","","","9771","283","224778575","38950","","-71","-96","-3","11.0","","","","","","","","","","","","","","","",""
"20210917 10:37:10.667","22.588542","113.972712","LTE","","","","","","","","","","","9771","283","224778575","38950","","-71","-93","","15.0","","","","","","","","","","","","","","","",""
"20210917 10:37:10.679","22.588542","113.972712","LTE","","","","","","","","","","","9771","283","224778575","38950","","-71","-93","","15.0","","","","","","","","","","","","","","","",""
"20210917 10:37:11.398","22.588542","113.972712","LTE","","","","","","","","","","","9771","283","224778575","38950","","-71","-93","","15.0","","","","","","","","","","","","","","","",""
"20210917 10:37:11.526","22.588542","113.972712","LTE","","","","","","","","","","","9771","283","224778575","38950","","-71","-93","","15.0","","","","","","","","","","","","","","","",""
"20210917 10:37:11.678","22.588542","113.972712","LTE","","","","","","","","","","","9771","283","224778575","38950","","-71","-93","","15.0","","","","","","","","","","","","","","","",""
"20210917 10:37:12.837","22.588542","113.972712","LTE","","","","","","","","","","","9771","283","224778575","38950","","-71","-93","-4","15.0","","","","","","","","","","","","","","","",""
"20210917 10:37:13.457","22.588542","113.972712","LTE","","","","","","","","","","","9771","283","224778575","38950","","-71","-93","-4","15.0","","","","","","","","","","","","","","","",""
"20210917 10:37:13.963","22.588542","113.972712","LTE","","","","","","","","","","","9771","283","224778575","38950","","-71","-93","-4","15.0","","","","","","","","","","","","","","","",""
"20210917 10:37:14.561","22.588542","113.972712","LTE","","","","","","","","","","","9771","283","224778575","38950","","-71","-93","-4","15.0","","","","","","","","","","","","","","","",""
"20210917 10:37:15.123","22.588542","113.972712","LTE","","","","","","","","","","","9771","283","224778575","38950","","-71","-93","-3","15.0","","","","","","","","","","","","","","","",""
"20210917 10:37:15.410","22.588542","113.972712","LTE","","","","","","","","","","","9771","283","224778575","38950","","-71","-93","-3","15.0","","","","","","","","","","","","","","","",""
"20210917 10:37:16.253","22.588542","113.972712","LTE","","","","","","","","","","","9771","283","224778575","38950","","-71","-93","-3","15.0","","","","","","","","","","","","","","","",""
"20210917 10:37:17.383","22.588542","113.972712","LTE","","","","","","","","","","","9771","283","224778575","38950","","-71","-93","-3","15.0","","","","","","","","","","","","","","","",""
"20210917 10:37:17.419","22.588542","113.972712","LTE","","","","","","","","","","","9771","283","224778575","38950","","-71","-93","-3","15.0","","","","","","","","","","","","","","","",""
"20210917 10:37:17.592","22.588542","113.972712","LTE","","","","","","","","","","","9771","283","224778575","38950","","-71","-93","-3","15.0","","","","","","","","","","","","","","","",""
"20210917 10:37:18.506","22.588542","113.972712","LTE","","","","","","","","","","","9771","283","224778575","38950","","-71","-93","-3","15.0","","","","","","","","","","","","","","","",""
"20210917 10:37:19.374","22.588542","113.972712","LTE","","","","","","","","","","","9771","283","224778575","38950","","-71","-93","-3","15.0","","","","","","","","","","","","","","","",""
"20210917 10:37:19.624","22.588542","113.972712","LTE","","","","","","","","","","","9771","283","224778575","38950","","-71","-93","-3","15.0","","","","","","","","","","","","","","","",""
"20210917 10:37:20.620","22.588542","113.972712","LTE","","","","","","","","","","","9771","283","224778575","38950","","-71","-93","-3","15.0","","","","","","","","","","","","","","","",""
"20210917 10:37:20.743","22.588542","113.972712","LTE","","","","","","","","","","","9771","283","224778575","38950","","-71","-93","-3","15.0","","","","","","","","","","","","","","","",""
"20210917 10:37:21.406","22.588542","113.972712","LTE","","","","","","","","","","","9771","283","224778575","38950","","-71","-93","-3","15.0","","","","","","","","","","","","","","","",""
"20210917 10:37:21.878","22.588542","113.972712","LTE","","","","","","","","","","","9771","283","224778575","38950","","-71","-93","","15.0","","","","","","","","","","","","","","","",""
"20210917 10:37:23.012","22.588542","113.972712","LTE","","","","","","","","","","","9771","283","224778575","38950","","-71","-93","","15.0","","","","","","","","","","","","","","","",""
"20210917 10:37:23.413","22.588542","113.972712","LTE","","","","","","","","","","","9771","283","224778575","38950","","-71","-93","","15.0","","","","","","","","","","","","","","","",""
"20210917 10:37:23.751","22.588542","113.972712","LTE","","","","","","","","","","","9771","283","224778575","38950","","-71","-93","","15.0","","","","","","","","","","","","","","","",""
"20210917 10:37:24.142","22.588542","113.972712","LTE","","","","","","","","","","","9771","283","224778575","38950","","-71","-93","-2","15.0","","","","","","","","","","","","","","","",""
"20210917 10:37:25.252","22.588542","113.972712","LTE","","","","","","","","","","","9771","283","224778575","38950","","-71","-93","-2","15.0","","","","","","","","","","","","","","","",""
"20210917 10:37:25.392","22.588542","113.972712","LTE","","","","","","","","","","","9771","283","224778575","38950","","-71","-93","-2","15.0","","","","","","","","","","","","","","","",""
"20210917 10:37:26.419","22.588542","113.972712","LTE","","","","","","","","","","","9771","283","224778575","38950","","-71","-93","","15.0","","","","","","","","","","","","","","","",""
"20210917 10:37:26.770","22.588542","113.972712","LTE","","","","","","","","","","","9771","283","224778575","38950","","-71","-93","","15.0","","","","","","","","","","","","","","","",""
"20210917 10:37:27.409","22.588542","113.972712","LTE","","","","","","","","","","","9771","283","224778575","38950","","-71","-93","","15.0","","","","","","","","","","","","","","","",""
"20210917 10:37:27.521","22.588542","113.972712","LTE","","","","","","","","","","","9771","283","224778575","38950","","-71","-93","","15.0","","","","","","","","","","","","","","","",""
"20210917 10:37:28.630","22.588542","113.972712","LTE","","","","","","","","","","","9771","283","224778575","38950","","-71","-93","","15.0","","","","","","","","","","","","","","","",""
"20210917 10:37:29.399","22.588542","113.972712","LTE","","","","","","","","","","","9771","283","224778575","38950","","-71","-93","","15.0","","","","","","","","","","","","","","","",""
"20210917 10:37:29.713","22.588542","113.972712","LTE","","","","","","","","","","","9771","283","224778575","38950","","-71","-93","","15.0","","","","","","","","","","","","","","","",""
"20210917 10:37:30.834","22.588542","113.972712","LTE","","","","","","","","","","","9771","283","224778575","38950","","-71","-93","-2","15.0","","","","","","","","","","","","","","","",""
"20210917 10:37:31.029","22.588542","113.972712","LTE","","","","","","","","","","","9771","283","224778575","38950","","-71","-93","-2","15.0","","","","","","","","","","","","","","","",""
"20210917 10:37:31.431","22.588542","113.972712","LTE","","","","","","","","","","","9771","283","224778575","38950","","-71","-93","-2","15.0","","","","","","","","","","","","","","","",""
"20210917 10:37:31.946","22.588542","113.972712","LTE","","","","","","","","","","","9771","283","224778575","38950","","-71","-93","-2","15.0","","","","","","","","","","","","","","","",""
"20210917 10:37:33.119","22.588542","113.972712","LTE","","","","","","","","","","","9771","283","224778575","38950","","-71","-93","-2","15.0","","","","","","","","","","","","","","","",""
"20210917 10:37:33.404","22.588542","113.972712","LTE","","","","","","","","","","","9771","283","224778575","38950","","-71","-93","-2","15.0","","","","","","","","","","","","","","","",""
"20210917 10:37:34.227","22.588542","113.972712","LTE","","","","","","","","","","","9771","283","224778575","38950","","-71","-93","-2","15.0","","","","","","","","","","","","","","","",""
"20210917 10:37:35.406","22.588542","113.972712","LTE","","","","","","","","","","","9771","283","224778575","38950","","-71","-93","-2","15.0","","","","","","","","","","","","","","","",""
